2016-10-17, Bear
2016-10-18, Bull
2016-10-19, Bull
2016-10-20, Neutral
2016-10-21, Neutral
2016-10-24, Neutral
2016-10-25, Bear
2016-10-26, Neutral
2016-10-27, Neutral
2016-10-28, Neutral
2016-10-31, Neutral
2016-11-01, Neutral
2016-11-02, Bear
2016-11-03, Recovery
2016-11-04, Bear
2016-11-07, Neutral
2016-11-08, Neutral
2016-11-09, Bear
2016-11-10, Bull
2016-11-11, Bull
2016-11-14, Bull
2016-11-15, Bull
2016-11-16, Neutral
2016-11-17, Bull
2016-11-18, Bull
2016-11-21, Bull
2016-11-22, Bull
2016-11-23, Bull
2016-11-25, Bull
2016-11-28, Neutral
2016-11-29, Recovery
2016-11-30, Bull
2016-12-01, Bull
2016-12-02, Neutral
2016-12-05, Bull
2016-12-06, Neutral
2016-12-07, Bull
2016-12-08, Bull
2016-12-09, Bull
2016-12-12, Bull
2016-12-13, Bull
2016-12-14, Neutral
2016-12-15, Neutral
2016-12-16, Neutral
2016-12-19, Neutral
2016-12-20, Bull
2016-12-21, Neutral
2016-12-22, Neutral
2016-12-23, Neutral
2016-12-27, Neutral
2016-12-28, Neutral
2016-12-29, Neutral
2016-12-30, Bull
2017-01-03, Neutral
2017-01-04, Recovery
2017-01-05, Bear
2017-01-06, Neutral
2017-01-09, Neutral
2017-01-10, Neutral
2017-01-11, Neutral
2017-01-12, Neutral
2017-01-13, Neutral
2017-01-17, Neutral
2017-01-18, Neutral
2017-01-19, Bear
2017-01-20, Bull
2017-01-23, Neutral
2017-01-24, Neutral
2017-01-25, Bull
2017-01-26, Bull
2017-01-27, Neutral
2017-01-30, Neutral
2017-01-31, Bear
2017-02-01, Neutral
2017-02-02, Neutral
2017-02-03, Neutral
2017-02-06, Bull
2017-02-07, Neutral
2017-02-08, Neutral
2017-02-09, Neutral
2017-02-10, Bull
2017-02-13, Bull
2017-02-14, Bull
2017-02-15, Bull
2017-02-16, Neutral
2017-02-17, Neutral
2017-02-21, Bull
2017-02-22, Bull
2017-02-23, Neutral
2017-02-24, Neutral
2017-02-27, Neutral
2017-02-28, Bull
2017-03-01, Bull
2017-03-02, Neutral
2017-03-03, Bull
2017-03-06, Neutral
2017-03-07, Neutral
2017-03-08, Neutral
2017-03-09, Neutral
2017-03-10, Bull
2017-03-13, Neutral
2017-03-14, Neutral
2017-03-15, Neutral
2017-03-16, Bear
2017-03-17, Neutral
2017-03-20, Neutral
2017-03-21, Bear
2017-03-22, Neutral
2017-03-23, Bear
2017-03-24, Neutral
2017-03-27, Neutral
2017-03-28, Bull
2017-03-29, Neutral
2017-03-30, Bull
2017-03-31, Bull
2017-04-03, Neutral
2017-04-04, Recovery
2017-04-05, Bull
2017-04-06, Bull
2017-04-07, Neutral
2017-04-10, Neutral
2017-04-11, Neutral
2017-04-12, Neutral
2017-04-13, Neutral
2017-04-17, Neutral
2017-04-18, Bear
2017-04-19, Neutral
2017-04-20, Bull
2017-04-21, Neutral
2017-04-24, Bull
2017-04-25, Bull
2017-04-26, Neutral
2017-04-27, Neutral
2017-04-28, Bull
2017-05-01, Neutral
2017-05-02, Neutral
2017-05-03, Recovery
2017-05-04, Neutral
2017-05-05, Recovery
2017-05-08, Bull
2017-05-09, Neutral
2017-05-10, Neutral
2017-05-11, Bear
2017-05-12, Neutral
2017-05-15, Neutral
2017-05-16, Neutral
2017-05-17, Bear
2017-05-18, Bear
2017-05-19, Recovery
2017-05-22, Bull
2017-05-23, Neutral
2017-05-24, Bull
2017-05-25, Bull
2017-05-26, Neutral
2017-05-30, Neutral
2017-05-31, Neutral
2017-06-01, Bull
2017-06-02, Bull
2017-06-05, Neutral
2017-06-06, Bear
2017-06-07, Neutral
2017-06-08, Bull
2017-06-09, Neutral
2017-06-12, Bear
2017-06-13, Neutral
2017-06-14, Neutral
2017-06-15, Neutral
2017-06-16, Neutral
2017-06-19, Neutral
2017-06-20, Bear
2017-06-21, Bear
2017-06-22, Neutral
2017-06-23, Neutral
2017-06-26, Neutral
2017-06-27, Neutral
2017-06-28, Bull
2017-06-29, Neutral
2017-06-30, Neutral
2017-07-03, Neutral
2017-07-05, Neutral
2017-07-06, Bear
2017-07-07, Neutral
2017-07-10, Neutral
2017-07-11, Neutral
2017-07-12, Bull
2017-07-13, Bull
2017-07-14, Bull
2017-07-17, Bull
2017-07-18, Bear
2017-07-19, Bull
2017-07-20, Bull
2017-07-21, Neutral
2017-07-24, Neutral
2017-07-25, Bull
2017-07-26, Bull
2017-07-27, Bull
2017-07-28, Neutral
2017-07-31, Neutral
2017-08-01, Neutral
2017-08-02, Bull
2017-08-03, Bull
2017-08-04, Bull
2017-08-07, Neutral
2017-08-08, Neutral
2017-08-09, Bear
2017-08-10, Bear
2017-08-11, Bear
2017-08-14, Neutral
2017-08-15, Neutral
2017-08-16, Recovery
2017-08-17, Neutral
2017-08-18, Bear
2017-08-21, Neutral
2017-08-22, Recovery
2017-08-23, Neutral
2017-08-24, Neutral
2017-08-25, Recovery
2017-08-28, Bear
2017-08-29, Neutral
2017-08-30, Recovery
2017-08-31, Recovery
2017-09-01, Neutral
2017-09-05, Bear
2017-09-06, Neutral
2017-09-07, Neutral
2017-09-08, Neutral
2017-09-11, Bear
2017-09-12, Bull
2017-09-13, Bull
2017-09-14, Bull
2017-09-15, Neutral
2017-09-18, Neutral
2017-09-19, Neutral
2017-09-20, Bull
2017-09-21, Neutral
2017-09-22, Bear
2017-09-25, Neutral
2017-09-26, Neutral
2017-09-27, Neutral
2017-09-28, Neutral
2017-09-29, Bull
2017-10-02, Bull
2017-10-03, Bull
2017-10-04, Neutral
2017-10-05, Bull
2017-10-06, Bear
2017-10-09, Neutral
2017-10-10, Neutral
2017-10-11, Neutral
2017-10-12, Neutral
2017-10-13, Bull
2017-10-16, Bull
2017-10-17, Bull
2017-10-18, Bull
2017-10-19, Neutral
2017-10-20, Bull
2017-10-23, Neutral
2017-10-24, Bull
2017-10-25, Neutral
2017-10-26, Bull
2017-10-27, Bull
2017-10-30, Neutral
2017-10-31, Neutral
2017-11-01, Neutral
2017-11-02, Neutral
2017-11-03, Neutral
2017-11-06, Bull
2017-11-07, Neutral
2017-11-08, Neutral
2017-11-09, Neutral
2017-11-10, Neutral
2017-11-13, Neutral
2017-11-14, Bear
2017-11-15, Bear
2017-11-16, Neutral
2017-11-17, Neutral
2017-11-20, Neutral
2017-11-21, Bull
2017-11-22, Bull
2017-11-24, Bull
2017-11-27, Neutral
2017-11-28, Bull
2017-11-29, Bull
2017-11-30, Recovery
2017-12-01, Bull
2017-12-04, Bull
2017-12-05, Bull
2017-12-06, Neutral
2017-12-07, Bull
2017-12-08, Bull
2017-12-11, Neutral
2017-12-12, Neutral
2017-12-13, Bull
2017-12-14, Recovery
2017-12-15, Bull
2017-12-18, Bull
2017-12-19, Recovery
2017-12-20, Bull
2017-12-21, Neutral
2017-12-22, Recovery
2017-12-26, Neutral
2017-12-27, Neutral
2017-12-28, Neutral
2017-12-29, Neutral
2018-01-02, Bull
2018-01-03, Bull
2018-01-04, Neutral
2018-01-05, Neutral
2018-01-08, Bull
2018-01-09, Bull
2018-01-10, Neutral
2018-01-11, Neutral
2018-01-12, Bull
2018-01-16, Neutral
2018-01-17, Bull
2018-01-18, Bear
2018-01-19, Bear
2018-01-22, Neutral
2018-01-23, Bull
2018-01-24, Neutral
2018-01-25, Bull
2018-01-26, Bull
2018-01-29, Neutral
2018-01-30, Neutral
2018-01-31, Bear
2018-02-01, Neutral
2018-02-02, Recovery
2018-02-05, Bear
2018-02-06, Bear
2018-02-07, Bear
2018-02-08, Bear
2018-02-09, Bear
2018-02-12, Bear
2018-02-13, Neutral
2018-02-14, Neutral
2018-02-15, Neutral
2018-02-16, Neutral
2018-02-20, Neutral
2018-02-21, Neutral
2018-02-22, Bull
2018-02-23, Bull
2018-02-26, Recovery
2018-02-27, Bull
2018-02-28, Neutral
2018-03-01, Bear
2018-03-02, Bear
2018-03-05, Neutral
2018-03-06, Neutral
2018-03-07, Bear
2018-03-08, Neutral
2018-03-09, Bull
2018-03-12, Bear
2018-03-13, Neutral
2018-03-14, Bear
2018-03-15, Bull
2018-03-16, Neutral
2018-03-19, Neutral
2018-03-20, Bear
2018-03-21, Neutral
2018-03-22, Neutral
2018-03-23, Bear
2018-03-26, Bull
2018-03-27, Neutral
2018-03-28, Bear
2018-03-29, Neutral
2018-04-02, Bear
2018-04-03, Recovery
2018-04-04, Neutral
2018-04-05, Recovery
2018-04-06, Bear
2018-04-09, Neutral
2018-04-10, Bull
2018-04-11, Neutral
2018-04-12, Bull
2018-04-13, Neutral
2018-04-16, Bull
2018-04-17, Bull
2018-04-18, Bull
2018-04-19, Recovery
2018-04-20, Neutral
2018-04-23, Neutral
2018-04-24, Bear
2018-04-25, Neutral
2018-04-26, Neutral
2018-04-27, Neutral
2018-04-30, Neutral
2018-05-01, Neutral
2018-05-02, Neutral
2018-05-03, Neutral
2018-05-04, Bull
2018-05-07, Bull
2018-05-08, Neutral
2018-05-09, Neutral
2018-05-10, Bull
2018-05-11, Bull
2018-05-14, Neutral
2018-05-15, Neutral
2018-05-16, Bull
2018-05-17, Neutral
2018-05-18, Neutral
2018-05-21, Bull
2018-05-22, Neutral
2018-05-23, Neutral
2018-05-24, Bear
2018-05-25, Neutral
2018-05-29, Bear
2018-05-30, Bear
2018-05-31, Bear
2018-06-01, Bull
2018-06-04, Neutral
2018-06-05, Bull
2018-06-06, Neutral
2018-06-07, Neutral
2018-06-08, Neutral
2018-06-11, Neutral
2018-06-12, Neutral
2018-06-13, Bear
2018-06-14, Bull
2018-06-15, Bear
2018-06-18, Neutral
2018-06-19, Bear
2018-06-20, Neutral
2018-06-21, Neutral
2018-06-22, Bear
2018-06-25, Bear
2018-06-26, Bull
2018-06-27, Neutral
2018-06-28, Bear
2018-06-29, Neutral
2018-07-02, Neutral
2018-07-03, Neutral
2018-07-05, Neutral
2018-07-06, Neutral
2018-07-09, Neutral
2018-07-10, Neutral
2018-07-11, Bear
2018-07-12, Neutral
2018-07-13, Bull
2018-07-16, Bull
2018-07-17, Bull
2018-07-18, Neutral
2018-07-19, Neutral
2018-07-20, Bear
2018-07-23, Neutral
2018-07-24, Neutral
2018-07-25, Bull
2018-07-26, Neutral
2018-07-27, Recovery
2018-07-30, Neutral
2018-07-31, Bull
2018-08-01, Neutral
2018-08-02, Bull
2018-08-03, Neutral
2018-08-06, Bull
2018-08-07, Bull
2018-08-08, Neutral
2018-08-09, Neutral
2018-08-10, Bear
2018-08-13, Bear
2018-08-14, Recovery
2018-08-15, Neutral
2018-08-16, Bull
2018-08-17, Neutral
2018-08-20, Neutral
2018-08-21, Bull
2018-08-22, Bull
2018-08-23, Neutral
2018-08-24, Neutral
2018-08-27, Bull
2018-08-28, Bull
2018-08-29, Bull
2018-08-30, Neutral
2018-08-31, Neutral
2018-09-04, Bear
2018-09-05, Neutral
2018-09-06, Bear
2018-09-07, Bear
2018-09-10, Neutral
2018-09-11, Neutral
2018-09-12, Neutral
2018-09-13, Bull
2018-09-14, Recovery
2018-09-17, Neutral
2018-09-18, Neutral
2018-09-19, Bull
2018-09-20, Bull
2018-09-21, Neutral
2018-09-24, Bull
2018-09-25, Bull
2018-09-26, Neutral
2018-09-27, Bull
2018-09-28, Neutral
2018-10-01, Bull
2018-10-02, Neutral
2018-10-03, Bull
2018-10-04, Neutral
2018-10-05, Bear
2018-10-08, Bear
2018-10-09, Neutral
2018-10-10, Bear
2018-10-11, Bear
2018-10-12, Recovery
2018-10-15, Bear
2018-10-16, Bull
2018-10-17, Neutral
2018-10-18, Bear
2018-10-19, Neutral
2018-10-22, Neutral
2018-10-23, Bear
2018-10-24, Bear
2018-10-25, Bear
2018-10-26, Bear
2018-10-29, Bear
2018-10-30, Recovery
2018-10-31, Recovery
2018-11-01, Bull
2018-11-02, Recovery
2018-11-05, Neutral
2018-11-06, Bull
2018-11-07, Bull
2018-11-08, Bear
2018-11-09, Recovery
2018-11-12, Bear
2018-11-13, Neutral
2018-11-14, Bear
2018-11-15, Neutral
2018-11-16, Neutral
2018-11-19, Bear
2018-11-20, Bear
2018-11-21, Bear
2018-11-23, Bear
2018-11-26, Neutral
2018-11-27, Neutral
2018-11-28, Neutral
2018-11-29, Neutral
2018-11-30, Bear
2018-12-03, Neutral
2018-12-04, Bear
2018-12-06, Bear
2018-12-07, Bear
2018-12-10, Neutral
2018-12-11, Bear
2018-12-12, Neutral
2018-12-13, Neutral
2018-12-14, Bear
2018-12-17, Neutral
2018-12-18, Bear
2018-12-19, Bear
2018-12-20, Bear
2018-12-21, Bear
2018-12-24, Bear
2018-12-26, Bear
2018-12-27, Neutral
2018-12-28, Bear
2018-12-31, Neutral
2019-01-02, Bear
2019-01-03, Bear
2019-01-04, Recovery
2019-01-07, Neutral
2019-01-08, Bull
2019-01-09, Neutral
2019-01-10, Bear
2019-01-11, Neutral
2019-01-14, Bear
2019-01-15, Neutral
2019-01-16, Neutral
2019-01-17, Neutral
2019-01-18, Bull
2019-01-22, Bear
2019-01-23, Neutral
2019-01-24, Recession
2019-01-25, Neutral
2019-01-28, Bear
2019-01-29, Bear
2019-01-30, Neutral
2019-01-31, Bull
2019-02-01, Bull
2019-02-04, Neutral
2019-02-05, Recovery
2019-02-06, Neutral
2019-02-07, Bear
2019-02-08, Neutral
2019-02-11, Bull
2019-02-12, Bull
2019-02-13, Bull
2019-02-14, Bear
2019-02-15, Recovery
2019-02-19, Recovery
2019-02-20, Neutral
2019-02-21, Bear
2019-02-22, Neutral
2019-02-25, Recovery
2019-02-26, Neutral
2019-02-27, Neutral
2019-02-28, Neutral
2019-03-01, Neutral
2019-03-04, Neutral
2019-03-05, Neutral
2019-03-06, Bear
2019-03-07, Recovery
2019-03-08, Bear
2019-03-11, Neutral
2019-03-12, Neutral
2019-03-13, Bull
2019-03-14, Neutral
2019-03-15, Recovery
2019-03-18, Neutral
2019-03-19, Neutral
2019-03-20, Bear
2019-03-21, Neutral
2019-03-22, Bear
2019-03-25, Neutral
2019-03-26, Neutral
2019-03-27, Bear
2019-03-28, Neutral
2019-03-29, Bull
2019-04-01, Bull
2019-04-02, Neutral
2019-04-03, Recovery
2019-04-04, Bull
2019-04-05, Recovery
2019-04-08, Bull
2019-04-09, Neutral
2019-04-10, Neutral
2019-04-11, Neutral
2019-04-12, Bull
2019-04-15, Neutral
2019-04-16, Neutral
2019-04-17, Neutral
2019-04-18, Bull
2019-04-22, Bull
2019-04-23, Neutral
2019-04-24, Bull
2019-04-25, Neutral
2019-04-26, Bull
2019-04-29, Bull
2019-04-30, Bull
2019-05-01, Bear
2019-05-02, Neutral
2019-05-03, Bull
2019-05-06, Neutral
2019-05-07, Bear
2019-05-08, Bear
2019-05-09, Recovery
2019-05-10, Neutral
2019-05-13, Bear
2019-05-14, Neutral
2019-05-15, Neutral
2019-05-16, Bull
2019-05-17, Recovery
2019-05-20, Bear
2019-05-21, Neutral
2019-05-22, Neutral
2019-05-23, Bear
2019-05-24, Bear
2019-05-28, Neutral
2019-05-29, Bear
2019-05-30, Neutral
2019-05-31, Bear
2019-06-03, Bear
2019-06-04, Neutral
2019-06-05, Bull
2019-06-06, Recovery
2019-06-07, Recession
2019-06-10, Recovery
2019-06-11, Neutral
2019-06-12, Neutral
2019-06-13, Neutral
2019-06-14, Neutral
2019-06-17, Neutral
2019-06-18, Recovery
2019-06-19, Bull
2019-06-20, Bull
2019-06-21, Neutral
2019-06-24, Neutral
2019-06-25, Bear
2019-06-26, Neutral
2019-06-27, Neutral
2019-06-28, Recovery
2019-07-01, Neutral
2019-07-02, Neutral
2019-07-03, Bull
2019-07-05, Recovery
2019-07-08, Neutral
2019-07-09, Neutral
2019-07-10, Bull
2019-07-11, Recovery
2019-07-12, Bear
2019-07-15, Neutral
2019-07-16, Neutral
2019-07-17, Bear
2019-07-18, Bull
2019-07-19, Bear
2019-07-22, Bull
2019-07-23, Bull
2019-07-24, Neutral
2019-07-25, Neutral
2019-07-26, Bull
2019-07-29, Neutral
2019-07-30, Neutral
2019-07-31, Neutral
2019-08-01, Bear
2019-08-02, Bear
2019-08-05, Bear
2019-08-06, Bear
2019-08-07, Neutral
2019-08-08, Neutral
2019-08-09, Neutral
2019-08-12, Bear
2019-08-13, Recovery
2019-08-14, Bear
2019-08-15, Recovery
2019-08-16, Neutral
2019-08-19, Neutral
2019-08-20, Neutral
2019-08-21, Bull
2019-08-22, Bear
2019-08-23, Bear
2019-08-26, Neutral
2019-08-27, Neutral
2019-08-28, Neutral
2019-08-29, Neutral
2019-08-30, Recovery
2019-09-03, Bear
2019-09-04, Neutral
2019-09-05, Recovery
2019-09-06, Neutral
2019-09-09, Neutral
2019-09-10, Neutral
2019-09-11, Recovery
2019-09-12, Bull
2019-09-13, Bull
2019-09-16, Neutral
2019-09-17, Recovery
2019-09-18, Recovery
2019-09-19, Neutral
2019-09-20, Neutral
2019-09-23, Neutral
2019-09-24, Bear
2019-09-25, Bull
2019-09-26, Bear
2019-09-27, Bear
2019-09-30, Neutral
2019-10-01, Bear
2019-10-02, Bear
2019-10-03, Neutral
2019-10-04, Bull
2019-10-07, Neutral
2019-10-08, Neutral
2019-10-09, Neutral
2019-10-10, Neutral
2019-10-11, Bull
2019-10-14, Neutral
2019-10-15, Recovery
2019-10-16, Bear
2019-10-17, Recovery
2019-10-18, Neutral
2019-10-21, Neutral
2019-10-22, Bear
2019-10-23, Neutral
2019-10-24, Neutral
2019-10-25, Bull
2019-10-28, Bull
2019-10-29, Neutral
2019-10-30, Recovery
2019-10-31, Neutral
2019-11-01, Bull
2019-11-04, Bull
2019-11-05, Neutral
2019-11-06, Neutral
2019-11-07, Bull
2019-11-08, Bull
2019-11-11, Neutral
2019-11-12, Neutral
2019-11-13, Neutral
2019-11-14, Neutral
2019-11-15, Bull
2019-11-18, Bull
2019-11-19, Neutral
2019-11-20, Bear
2019-11-21, Bear
2019-11-22, Neutral
2019-11-25, Bull
2019-11-26, Bear
2019-11-27, Recovery
2019-11-29, Neutral
2019-12-02, Neutral
2019-12-03, Recovery
2019-12-04, Neutral
2019-12-05, Neutral
2019-12-06, Recovery
2019-12-09, Bull
2019-12-10, Neutral
2019-12-11, Neutral
2019-12-12, Bull
2019-12-13, Bull
2019-12-16, Bull
2019-12-17, Bull
2019-12-18, Neutral
2019-12-19, Bull
2019-12-20, Bull
2019-12-23, Neutral
2019-12-24, Neutral
2019-12-26, Bull
2019-12-27, Bull
2019-12-30, Bull
2019-12-31, Neutral
